41,1,295,1,42,"test_host_numa_fit_instance_to_host_fail_capacity@4147-4188@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_numa_fit_instance_to_host_fail_capacity","test_host_numa_fit_instance_to_host_fail_capacity( self )",4147,4188
33,1,308,1,33,"test_host_numa_fit_instance_to_host_fail_topology@4190-4222@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_numa_fit_instance_to_host_fail_topology","test_host_numa_fit_instance_to_host_fail_topology( self )",4190,4222
28,1,286,1,29,"test_cpu_pinning_usage_from_instances@4224-4252@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_cpu_pinning_usage_from_instances","test_cpu_pinning_usage_from_instances( self )",4224,4252
29,1,286,1,29,"test_cpu_pinning_usage_from_instances_free@4254-4282@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_cpu_pinning_usage_from_instances_free","test_cpu_pinning_usage_from_instances_free( self )",4254,4282
27,1,266,1,28,"test_host_usage_from_instances_fail@4284-4311@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_instances_fail","test_host_usage_from_instances_fail( self )",4284,4311
25,1,225,1,26,"test_host_usage_from_instances_isolate@4313-4338@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_instances_isolate","test_host_usage_from_instances_isolate( self )",4313,4338
25,1,235,1,26,"test_host_usage_from_instances_isolate_free@4340-4365@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_instances_isolate_free","test_host_usage_from_instances_isolate_free( self )",4340,4365
25,1,241,1,26,"test_host_usage_from_instances_isolated_without_siblings@4367-4392@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_instances_isolated_without_siblings","test_host_usage_from_instances_isolated_without_siblings( self )",4367,4392
25,1,252,1,26,"test_host_usage_from_instances_isolated_without_siblings_free@4394-4419@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_instances_isolated_without_siblings_free","test_host_usage_from_instances_isolated_without_siblings_free( self )",4394,4419
26,1,254,1,30,"test_host_usage_from_mixed_instance@4421-4450@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_mixed_instance","test_host_usage_from_mixed_instance( self )",4421,4450
27,1,258,1,31,"test_host_usage_from_mixed_instance_free@4452-4482@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_mixed_instance_free","test_host_usage_from_mixed_instance_free( self )",4452,4482
28,2,245,1,34,"test_host_usage_from_mixed_instance_emu_isolate@4484-4517@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_mixed_instance_emu_isolate","test_host_usage_from_mixed_instance_emu_isolate( self )",4484,4517
30,2,264,1,35,"test_host_usage_from_mixed_instance_emu_isolate_free@4519-4553@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_mixed_instance_emu_isolate_free","test_host_usage_from_mixed_instance_emu_isolate_free( self )",4519,4553
28,1,274,1,40,"test_host_usage_from_mixed_instance_cpu_isolate@4555-4594@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_mixed_instance_cpu_isolate","test_host_usage_from_mixed_instance_cpu_isolate( self )",4555,4594
29,1,290,1,40,"test_host_usage_from_mixed_instance_cpu_isolate_free@4596-4635@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_host_usage_from_mixed_instance_cpu_isolate_free","test_host_usage_from_mixed_instance_cpu_isolate_free( self )",4596,4635
23,1,161,2,24,"_test_reserved@4639-4662@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_reserved","_test_reserved( self , reserved )",4639,4662
4,1,40,1,4,"test_no_reserved@4664-4667@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_no_reserved","test_no_reserved( self )",4664,4667
4,1,47,1,4,"test_reserved@4669-4672@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_reserved","test_reserved( self )",4669,4672
3,1,21,1,3,"test_reserved_exceeded@4674-4676@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_reserved_exceeded","test_reserved_exceeded( self )",4674,4676
11,1,68,1,11,"test_success_flavor@4680-4690@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_success_flavor","test_success_flavor( self )",4680,4690
12,1,74,1,12,"test_success_image@4692-4703@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_success_image","test_success_image( self )",4692,4703
11,1,72,1,11,"test_success_image_no_exclusion@4705-4715@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_success_image_no_exclusion","test_success_image_no_exclusion( self )",4705,4715
11,1,72,1,11,"test_success_image_leading_space@4717-4727@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_success_image_leading_space","test_success_image_leading_space( self )",4717,4727
11,1,70,1,11,"test_success_image_no_implicit_exclusion@4729-4739@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_success_image_no_implicit_exclusion","test_success_image_no_implicit_exclusion( self )",4729,4739
11,1,60,1,11,"test_no_mask_configured@4741-4751@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_no_mask_configured","test_no_mask_configured( self )",4741,4751
12,1,64,1,13,"test_invalid_mask_no_rt_cpus@4753-4765@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_invalid_mask_no_rt_cpus","test_invalid_mask_no_rt_cpus( self )",4753,4765
12,1,64,1,13,"test_invalid_mask_exclude_out_of_range@4767-4779@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_invalid_mask_exclude_out_of_range","test_invalid_mask_exclude_out_of_range( self )",4767,4779
11,1,70,1,13,"test_explicit_range@4781-4793@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_explicit_range","test_explicit_range( self )",4781,4793
12,1,64,1,14,"test_invalid_mask_no_exclusion_wo_emulator_policy@4795-4808@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_invalid_mask_no_exclusion_wo_emulator_policy","test_invalid_mask_no_exclusion_wo_emulator_policy( self )",4795,4808
10,1,71,1,11,"test_all_cpus_w_emulator_policy@4810-4820@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_all_cpus_w_emulator_policy","test_all_cpus_w_emulator_policy( self )",4810,4820
12,1,64,1,14,"test_invalid_mask_rt_cpus_out_of_range@4822-4835@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_invalid_mask_rt_cpus_out_of_range","test_invalid_mask_rt_cpus_out_of_range( self )",4822,4835
26,1,187,0,26,"_host_topology@4841-4866@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_host_topology","_host_topology( )",4841,4866
10,1,103,1,11,"test_single_node_not_defined@4868-4878@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_single_node_not_defined","test_single_node_not_defined( self )",4868,4878
12,1,113,1,13,"test_single_node_shared@4880-4892@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_single_node_shared","test_single_node_shared( self )",4880,4892
12,1,120,1,13,"test_single_node_isolate@4894-4906@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_single_node_isolate","test_single_node_isolate( self )",4894,4906
11,1,93,1,12,"test_single_node_isolate_exceeded@4908-4919@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_single_node_isolate_exceeded","test_single_node_isolate_exceeded( self )",4908,4919
18,1,188,1,19,"test_multi_nodes_isolate@4921-4939@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_multi_nodes_isolate","test_multi_nodes_isolate( self )",4921,4939
15,1,125,1,19,"test_multi_nodes_isolate_exceeded@4941-4959@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_multi_nodes_isolate_exceeded","test_multi_nodes_isolate_exceeded( self )",4941,4959
18,1,194,1,19,"test_multi_nodes_isolate_full_usage@4961-4979@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_multi_nodes_isolate_full_usage","test_multi_nodes_isolate_full_usage( self )",4961,4979
14,1,136,1,16,"test_isolate_usage@4981-4996@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_isolate_usage","test_isolate_usage( self )",4981,4996
23,1,200,1,25,"test_isolate_full_usage@4998-5022@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_isolate_full_usage","test_isolate_full_usage( self )",4998,5022
25,1,254,1,28,"test_isolate_w_isolate_thread_alloc@5025-5052@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_isolate_w_isolate_thread_alloc","test_isolate_w_isolate_thread_alloc( self )",5025,5052
25,1,257,1,29,"test_isolate_w_isolate_thread_alloc_usage@5055-5083@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_isolate_w_isolate_thread_alloc_usage","test_isolate_w_isolate_thread_alloc_usage( self )",5055,5083
25,3,193,2,26,"_test_mixed_instance@5085-5110@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_mixed_instance","_test_mixed_instance( self , policy = None )",5085,5110
4,1,49,1,7,"test_mixed_instance_not_define@5112-5118@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_mixed_instance_not_define","test_mixed_instance_not_define( self )",5112,5118
5,1,54,1,8,"test_mixed_instance_shared@5120-5127@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_mixed_instance_shared","test_mixed_instance_shared( self )",5120,5127
5,1,61,1,8,"test_mixed_instance_isolated@5129-5136@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_mixed_instance_isolated","test_mixed_instance_isolated( self )",5129,5136
23,1,217,1,31,"test_asymmetric_host@5138-5168@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_asymmetric_host","test_asymmetric_host( self )",5138,5168
24,1,246,1,28,"test_asymmetric_host_w_isolate_thread_alloc@5171-5198@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_asymmetric_host_w_isolate_thread_alloc","test_asymmetric_host_w_isolate_thread_alloc( self )",5171,5198
31,1,245,1,34,"setUp@5204-5237@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","setUp","setUp( self )",5204,5237
6,1,51,1,10,"test_no_required_networks@5239-5248@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_no_required_networks","test_no_required_networks( self )",5239,5248
6,1,54,1,11,"test_missing_networks@5250-5260@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_missing_networks","test_missing_networks( self )",5250,5260
12,1,107,1,20,"test_physnet_networks@5262-5281@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_physnet_networks","test_physnet_networks( self )",5262,5281
9,1,80,1,19,"test_tunnel_network@5283-5301@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_tunnel_network","test_tunnel_network( self )",5283,5301
12,1,109,1,22,"test_multiple_networks@5303-5324@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_multiple_networks","test_multiple_networks( self )",5303,5324
7,3,61,3,9,"_test_encrypted_memory_support_not_required@5328-5336@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_not_required","_test_encrypted_memory_support_not_required( self , flavor = None , image_meta = None )",5328,5336
2,1,10,1,2,"test_requirement_disabled@5338-5339@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_requirement_disabled","test_requirement_disabled( self )",5338,5339
5,2,33,1,5,"test_require_false_extra_spec@5341-5345@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_false_extra_spec","test_require_false_extra_spec( self )",5341,5345
7,2,38,1,7,"test_require_false_image_prop@5347-5353@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_false_image_prop","test_require_false_image_prop( self )",5347,5353
10,3,60,1,10,"test_require_both_false@5355-5364@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_both_false","test_require_both_false( self )",5355,5364
32,1,123,4,37,"_test_encrypted_memory_support_conflict@5368-5404@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_conflict","_test_encrypted_memory_support_conflict( self , extra_spec , image_prop_in , image_prop_out )",5368,5404
6,3,37,1,6,"test_require_encrypted_memory_support_conflict1@5406-5411@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_encrypted_memory_support_conflict1","test_require_encrypted_memory_support_conflict1( self )",5406,5411
6,3,37,1,6,"test_require_encrypted_memory_support_conflict2@5413-5418@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_encrypted_memory_support_conflict2","test_require_encrypted_memory_support_conflict2( self )",5413,5418
16,3,107,5,16,"_test_encrypted_memory_support_raises@5426-5441@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_raises","_test_encrypted_memory_support_raises( self , enc_extra_spec , enc_image_prop , image_props , error_data )",5426,5441
12,2,66,4,12,"_test_encrypted_memory_support_no_uefi@5453-5464@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_no_uefi","_test_encrypted_memory_support_no_uefi( self , enc_extra_spec , enc_image_prop , requesters )",5453,5464
5,2,30,1,5,"test_flavor_requires_encrypted_memory_support_no_uefi@5466-5470@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_flavor_requires_encrypted_memory_support_no_uefi","test_flavor_requires_encrypted_memory_support_no_uefi( self )",5466,5470
5,2,30,1,5,"test_image_requires_encrypted_memory_support_no_uefi@5472-5476@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_image_requires_encrypted_memory_support_no_uefi","test_image_requires_encrypted_memory_support_no_uefi( self )",5472,5476
8,3,48,1,8,"test_flavor_image_require_encrypted_memory_support_no_uefi@5478-5485@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_flavor_image_require_encrypted_memory_support_no_uefi","test_flavor_image_require_encrypted_memory_support_no_uefi( self )",5478,5485
10,1,51,3,10,"_test_encrypted_memory_support_pc@5495-5504@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_pc","_test_encrypted_memory_support_pc( self , enc_extra_spec , enc_image_prop )",5495,5504
9,1,65,3,9,"_test_encrypted_memory_support_pc_image_id@5506-5514@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_pc_image_id","_test_encrypted_memory_support_pc_image_id( self , image_meta , error_data )",5506,5514
3,2,24,1,3,"test_flavor_requires_encrypted_memory_support_pc@5516-5518@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_flavor_requires_encrypted_memory_support_pc","test_flavor_requires_encrypted_memory_support_pc( self )",5516,5518
3,2,24,1,3,"test_image_requires_encrypted_memory_support_pc@5520-5522@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_image_requires_encrypted_memory_support_pc","test_image_requires_encrypted_memory_support_pc( self )",5520,5522
5,3,35,1,5,"test_flavor_image_require_encrypted_memory_support_pc@5524-5528@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_flavor_image_require_encrypted_memory_support_pc","test_flavor_image_require_encrypted_memory_support_pc( self )",5524,5528
11,1,62,1,11,"test_encrypted_memory_support_pc_no_image_id@5530-5540@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_encrypted_memory_support_pc_no_image_id","test_encrypted_memory_support_pc_no_image_id( self )",5530,5540
12,1,70,1,12,"test_encrypted_memory_support_pc_has_image_id@5542-5553@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_encrypted_memory_support_pc_has_image_id","test_encrypted_memory_support_pc_has_image_id( self )",5542,5553
14,1,92,0,14,"_test_encrypted_memory_support_required._test_get_mem_encryption_constraint@5567-5580@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_required._test_get_mem_encryption_constraint","_test_encrypted_memory_support_required._test_get_mem_encryption_constraint( )",5567,5580
9,2,42,5,24,"_test_encrypted_memory_support_required@5562-5585@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","_test_encrypted_memory_support_required","_test_encrypted_memory_support_required( self , extra_specs , image_props , requesters , mock_log )",5562,5585
7,2,35,1,7,"test_require_encrypted_memory_support_extra_spec@5587-5593@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_encrypted_memory_support_extra_spec","test_require_encrypted_memory_support_extra_spec( self )",5587,5593
7,2,35,1,7,"test_require_encrypted_memory_support_image_prop@5595-5601@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_encrypted_memory_support_image_prop","test_require_encrypted_memory_support_image_prop( self )",5595,5601
10,3,56,1,10,"test_require_encrypted_memory_support_both_required@5603-5612@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_require_encrypted_memory_support_both_required","test_require_encrypted_memory_support_both_required( self )",5603,5612
13,1,75,1,18,"test_encrypted_memory_support_flavor_for_volume@5614-5631@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_encrypted_memory_support_flavor_for_volume","test_encrypted_memory_support_flavor_for_volume( self )",5614,5631
23,1,131,2,29,"test_encrypted_memory_support_no_id_for_volume@5634-5662@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_encrypted_memory_support_no_id_for_volume","test_encrypted_memory_support_no_id_for_volume( self , mock_log )",5634,5662
10,2,70,1,11,"test_get_pci_numa_policy_flavor@5667-5677@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_pci_numa_policy_flavor","test_get_pci_numa_policy_flavor( self )",5667,5677
10,2,70,1,10,"test_get_pci_numa_policy_image@5679-5688@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_pci_numa_policy_image","test_get_pci_numa_policy_image( self )",5679,5688
13,2,77,1,14,"test_get_pci_numa_policy_no_conflict@5690-5703@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_pci_numa_policy_no_conflict","test_get_pci_numa_policy_no_conflict( self )",5690,5703
15,1,77,1,15,"test_get_pci_numa_policy_conflict@5705-5719@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_pci_numa_policy_conflict","test_get_pci_numa_policy_conflict( self )",5705,5719
12,1,77,1,12,"test_get_pci_numa_policy_invalid@5721-5732@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_pci_numa_policy_invalid","test_get_pci_numa_policy_invalid( self )",5721,5732
11,1,75,1,15,"test_pmu_image_and_flavor_conflict@5737-5751@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_pmu_image_and_flavor_conflict","test_pmu_image_and_flavor_conflict( self )",5737,5751
7,1,63,1,9,"test_pmu_image_and_flavor_same_value@5753-5761@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_pmu_image_and_flavor_same_value","test_pmu_image_and_flavor_same_value( self )",5753,5761
7,1,60,1,11,"test_pmu_image_only@5763-5773@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_pmu_image_only","test_pmu_image_only( self )",5763,5773
5,1,59,1,8,"test_pmu_flavor_only@5775-5782@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_pmu_flavor_only","test_pmu_flavor_only( self )",5775,5782
21,5,124,4,26,"test_get_vif_multiqueue_constraint@5801-5826@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_vif_multiqueue_constraint","test_get_vif_multiqueue_constraint( self , flavor_policy , image_policy , expected , )",5801,5826
23,5,126,4,28,"test_get_vif_virtio_constraint@5846-5873@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_vif_virtio_constraint","test_get_vif_virtio_constraint( self , flavor_policy , image_policy , expected , )",5846,5873
26,7,148,6,33,"test_get_vtpm_constraint@5900-5932@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_vtpm_constraint","test_get_vtpm_constraint( self , flavor_version , flavor_model , image_version , image_model , expected , )",5900,5932
21,5,126,4,26,"test_get_secure_boot_constraint@5953-5978@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_secure_boot_constraint","test_get_secure_boot_constraint( self , flavor_policy , image_policy , expected , )",5953,5978
21,5,126,4,26,"test_get_maxphysaddr_mode@5999-6024@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_maxphysaddr_mode","test_get_maxphysaddr_mode( self , flavor_policy , image_policy , expected , )",5999,6024
18,5,102,4,19,"test_get_stateless_firmware_constraint@6040-6058@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_get_stateless_firmware_constraint","test_get_stateless_firmware_constraint( self , firmware_stateless , firmware_type , expected , )",6040,6058
4,1,52,3,4,"test_check_hw_rescue_props@6070-6073@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_check_hw_rescue_props","test_check_hw_rescue_props( self , props = None , expected = None )",6070,6073
9,1,63,2,9,"setUp._create_pci_stats@6090-6098@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","setUp._create_pci_stats","setUp._create_pci_stats( node , count )",6090,6098
90,1,835,1,104,"setUp@6087-6190@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","setUp","setUp( self )",6087,6190
3,2,33,3,3,"assertInstanceNUMAcellOrder@6192-6194@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","assertInstanceNUMAcellOrder","assertInstanceNUMAcellOrder( self , list_to_check , instance_topo )",6192,6194
4,1,38,1,4,"test_sort_host_numa_cell_num_equal_instance_cell_num@6196-6199@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_host_numa_cell_num_equal_instance_cell_num","test_sort_host_numa_cell_num_equal_instance_cell_num( self )",6196,6199
15,1,91,1,15,"test_sort_no_pci_stats_no_shared_cpu_policy@6201-6215@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_no_pci_stats_no_shared_cpu_policy","test_sort_no_pci_stats_no_shared_cpu_policy( self )",6201,6215
15,1,91,1,15,"test_sort_no_pci_stats_shared_cpu_policy@6217-6231@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_no_pci_stats_shared_cpu_policy","test_sort_no_pci_stats_shared_cpu_policy( self )",6217,6231
24,1,140,1,24,"test_sort_pci_stats_pci_req_no_shared_cpu_policy@6233-6256@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_pci_stats_pci_req_no_shared_cpu_policy","test_sort_pci_stats_pci_req_no_shared_cpu_policy( self )",6233,6256
24,1,140,1,24,"test_sort_pci_stats_pci_req_shared_cpu_policy@6258-6281@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_pci_stats_pci_req_shared_cpu_policy","test_sort_pci_stats_pci_req_shared_cpu_policy( self )",6258,6281
19,1,103,1,19,"test_sort_pci_stats_no_pci_req_no_shared_cpu_policy@6283-6301@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_pci_stats_no_pci_req_no_shared_cpu_policy","test_sort_pci_stats_no_pci_req_no_shared_cpu_policy( self )",6283,6301
19,1,103,1,19,"test_sort_pci_stats_no_pci_req_shared_cpu_policy@6303-6321@./nova/nova/tests/unit/virt/test_hardware.py","./nova/nova/tests/unit/virt/test_hardware.py","test_sort_pci_stats_no_pci_req_shared_cpu_policy","test_sort_pci_stats_no_pci_req_shared_cpu_policy( self )",6303,6321
4,2,40,2,5,"flags@35-39@./nova/nova/tests/unit/virt/test_node.py","./nova/nova/tests/unit/virt/test_node.py","flags","flags( self , ** kw )",35,39
13,2,121,1,13,"setUp@41-53@./nova/nova/tests/unit/virt/test_node.py","./nova/nova/tests/unit/virt/test_node.py","setUp","setUp( self )",41,53
8,1,47,1,9,"test_generate_local_node_uuid@55-63@./nova/nova/tests/unit/virt/test_node.py","./nova/nova/tests/unit/virt/test_node.py","test_generate_local_node_uuid","test_generate_local_node_uuid( self )",55,63
